00:02:36.214,,,,,,,,,,,,,,,
00:02:36.181,,,,,,,,,,,,,,,
00:02:36.148,,,,,,,,,,,,,,,
00:02:36.083,,,,,,,,,,,,,,,
00:02:36.018,,,,,,,,,,,,,,,
00:02:35.985,,,,,,,,,,,,,,,
00:02:35.952,,,,,,,,,,,,,,,
00:02:35.887,,,,,,,,,,,,,,,
00:02:35.822,,,,,,,,,,,,,,,
00:02:35.789,,,,,,,,,,,,,,,
00:02:35.756,,,,,,,,,,,,,,,
00:02:35.691,,,,,,,,,,,,,,,
00:02:35.625,,,,,,,,,,,,,,,
00:02:35.593,,,,,,,,,,,,,,,
00:02:35.560,,,,,,,,,,,,,,,
00:02:35.495,,,,,,,,,,,,,,,
00:02:35.429,,,,,,,,,,,,,,,
00:02:35.397,,,,,,,,,,,,,,,
00:02:35.364,,,,,,,,,,,,,,,
00:02:35.299,,,,,,,,,,,,,,,
00:02:35.233,,,,,,,,,,,,,,,
00:02:35.201,,,,,,,,,,,,,,,
00:02:35.168,,,,,,,,,,,,,,,
00:02:35.103,,,,,,,,,,,,,,,
00:02:35.037,,,,,,,,,,,,,,,
00:02:35.005,,,,,,,,,,,,,,,
00:02:34.972,,,,,,,,,,,,,,,
00:02:34.907,,,,,,,,,,,,,,,
00:02:34.841,,,,,,,,,,,,,,,
00:02:34.809,,,,,,,,,,,,,,,
00:02:34.776,,,,,,,,,,,,,,,
00:02:34.710,,,,,,,,,,,,,,,
00:02:34.645,,,,,,,,,,,,,,,
00:02:34.612,,,,,,,,,,,,,,,
00:02:34.580,,,,,,,,,,,,,,,
00:02:34.514,,,,,,,,,,,,,,,
00:02:34.449,,,,,,,,,,,,,,,
00:02:34.416,,,,,,,,,,,,,,,
00:02:34.384,,,,,,,,,,,,,,,
00:02:34.318,,,,,,,,,,,,,,,
00:02:34.253,,,,,,,,,,,,,,,
00:02:34.220,,,,,,,,,,,,,,,
00:02:34.188,,,,,,,,,,,,,,,
00:02:34.122,,,,,,,,,,,,,,,
00:02:34.057,,,,,,,,,,,,,,,
00:02:34.024,,,,,,,,,,,,,,,
00:02:33.992,,,,,,,,,,,,,,,
00:02:33.926,,,,,,,w,w,w,w,,,,,
00:02:33.861,,,,,,,,,,,,,,,
00:02:33.828,,,,,,,,,,,,,,,
00:02:33.795,,,,,,,,,,,,,,,
00:02:33.730,,,,,,,,,,,,,,,
00:02:33.665,,,,,,,,,,,,,,,
00:02:33.632,,,,,,,,,,,,,,,
00:02:33.599,,,,,,,,,,,,,,,
00:02:33.534,,,,,,,,,,,,,,,
00:02:33.469,,,,,,,,,,,,,,,
00:02:33.436,,,,,,,,,,,,,,,
00:02:33.403,,,,,,,,,,,,,,,
00:02:33.338,,,,,,,,,,,,,,,
00:02:33.273,,,,,,,,,,,,,,,
