00:03:09.954,,,,,,,,,,,,,,,
00:03:09.801,,,,,,,,,,,,,,,
00:03:09.648,,,,,,,,,,,,,,,
00:03:09.495,,,,,,,,,,,,,,,
00:03:09.342,,,,,,,,,,,,,,,
00:03:09.189,,,,,,,,,,,,,,,
00:03:09.036,,,,,,,,,,,,,,,
00:03:08.883,,,,,,,,,,,,,,,
00:03:08.730,,,,,,,,,,,,,,,
00:03:08.577,,,,,,,,,,,,,,,
00:03:08.424,,,,,,,,,,,,,,,
00:03:08.271,,,,,,,,,,,,,,,
00:03:08.118,,,,,,,,,,,,,,,
00:03:07.965,,,,,,,,,,,,,,,
00:03:07.812,,,,,,,,,,,,,,,
00:03:07.659,,,,,,,,,,,,,,,
00:03:07.506,,,,,,,,,,,,,,,
00:03:07.352,,,,,,,,,,,,,,,
00:03:07.199,,,,,,,,,,,,,,,
00:03:07.046,,,,,,,,,,,,,,,
00:03:06.893,,,,,,,,,,,,,,,
00:03:06.740,,,,,,,,,,,,,,,
00:03:06.587,,,,,,,,,,,,,,,
00:03:06.434,,,,,,,,,,,,,,,
00:03:06.281,,,,,,,,,,,,,,,
00:03:06.128,,,,,,,,,,,,,,,
00:03:05.975,,,,,,,,,,,,,,,
00:03:05.822,,,,,,,,,,,,,,,
00:03:05.669,,,,,,,,,,,,,,,
00:03:05.516,,,,,,,,,,,,,,,
00:03:05.363,,,,,,,,,,,,,,,
00:03:05.210,,,,,,,,,,,,,,,
00:03:05.057,,,,,,,,,,,,,,,
00:03:04.903,,,,,,,,,,,,,,,
00:03:04.750,,,,,,,,,,,,,,,
00:03:04.597,,,,,,,,,,,,,,,
00:03:04.444,,,,,,,,,,,,,,,
00:03:04.291,,,,,,,,,,,,,,,
00:03:04.138,,,,,,,,,,,,,,,
00:03:03.985,,,,,,,,,,,,,,,
00:03:03.832,,,,,,,,,,,,,,,
00:03:03.679,,,,,,,,,,,,,,,
00:03:03.526,,,,,,,,,,,,,,,
00:03:03.373,,,,,,,w,w,w,w,,,,,
00:03:03.220,,,,,,,,,,,,,,,
00:03:03.067,,,,,,,,,,,,,,,
00:03:02.914,,,,,,,,,,,,,,,
00:03:02.761,,,,,,,,,,,,,,,
00:03:02.608,,,,,,,,,,,,,,,
00:03:02.454,,,,,,,,,,,,,,,
00:03:02.301,,,,,,,,,,,,,,,
00:03:02.148,,,@1,,,,,,,,,,,,
00:03:01.995,,,,,,,,,,,,,,,
00:03:01.842,,,,,,,,,,,,,,,
00:03:01.689,,,,,,,,,,,,,,,
00:03:01.536,,,,,,,,,,,,,,,
00:03:01.383,,,,,,,,,,,,,,,
00:03:01.230,,,,,,,,,,,,,,,
00:03:01.077,,,,,,,,,,,,,,,
00:03:00.924,,>1,^1,,,,,,,,,,,,
00:03:00.771,,,,,,,,,,,,,,,
00:03:00.618,,,,,,,,,,,,,,,
00:03:00.465,,,,,,,,,,,,,,,
00:03:00.312,,,,,,,,,,,,,,,
00:03:00.159,,,,,,,,,,,,,,,
00:03:00.006,,,,,,,,,,,,,,,
00:02:59.852,,,,,,,,,,,,,,,
00:02:59.699,,,,,,,,,,,,,,,
00:02:59.546,,,,,,,,,,,,,,,
